,review,final_text,label
97987,"Livraison soignée, produit de qualité. Recommande fortement.",livraisonsoignéeproduitdequalitérecommandefortement,{2}
97988,"Superb quality, VERY sturdy and well-made. Five stars. !!!",superbqualityverysturdyandwellmadefivestar,{2}
97989,"Magnifique produit, ma famille adore. Merci beaucoup.",magnifiqueproduitmafamilleadoremercibeaucoup,{2}
97990,I've used better products but this one is functional.,Iveusewellproductbutthisonebefunctional,{1}
97991,Excellent quality and fast shipping. Will definitely buy again.,excellentqualityandfastshippingwilldefinitelybuyagain,{2}
97992,Normal. No me ha emocionado ni decepcionado.,normalnoIhaemocionadonidecepcionado,{1}
97993,"Top-notch quality, exactly what I needed.",topnotchqualityexactlywhatIneed,{2}
97994,"Correcto, aunque el envío tardó más DE lo indicado.",correctoaunqueelenvíotardómásdeloindicado,{1}
97995,Produkt ist okay. Lieferung dauerte etwas länger.,produktistokaylieferungdauerteetwaläng,{1}
97996,"Sehr gutes Produkt, bin SEHR zufrieden. Gerne wieder!",sehrgutesproduktbinsehrzufriedengernewieder,{2}
97997,It arrived on time. Quality is acceptable FOR the price.,itarriveontimequalitybeacceptablefortheprice,{1}
97998,Fantastic item! Exceeded all my expectations.,fantasticitemexceedallmyexpectation,{2}
97999,Produit cassé à LA réception. Service client inexistant.,produitcasséàlaréceptionserviceclientinexistant,0
98000,Great value for money. Highly recommend to everyone.,greatvalueformoneyhighlyrecommendtoeveryone,{2}
98001,Très content de mon achat. Le produit est encore mieux en vrai.,trèscontentdemonachatleproduitestencoremieuxenvrai,{2}
98002,"Solid build, attractive design, works as advertised. Love it.",solidbuildattractivedesignworkasadvertiseloveit,{2}
98003,Ausgezeichnetes Produkt. Übertrifft alle meine Erwartungen.,ausgezeichneteproduktübertrifftallemeineerwartungen,{2}
98004,"Producto perfecto, llegó antes de lo esperado. Muy contento.",productoperfectollegóantedeloesperadomuycontento,{2}
98005,Produkt ist genau wie beschrieben. Sehr schnelle Lieferung.,produktistgenauwiebeschriebensehrschnellelieferung,{2}
98006,Good value for money. Highly RECOMMEND it!,goodvalueformoneyhighlyrecommendit,{2}
98007,Absolutely love this product! Best purchase I've made this year. 😍,absolutelylovethisproductgoodpurchaseIvemakethisyear,{2}
98008,"Parfait! Rien à redire, je commande à nouveau.",parfaitrienàredirejecommandeànouveau,{2}
98009,Produit de très bonne qualité. Je recommande sans hésitation.,produitdetrèsbonnequalitéjerecommandesanhésitation,{2}
98010,"Perfecto, nada que reprochar. Volvería a comprar.",perfectonadaquereprocharvolveríaacomprar,{2}
98011,"Brilliant product, can't fault it at all.",brilliantproductcannotfaultitatall,0
98012,"Schlechte Qualität, sieht gar nicht so aus wie auf den Fotos.",schlechtequalitätsiehtgarnichtsoauswieaufdenfoto,0
98013,Super produit! Exactly comme décrit. Livraison express. Bravo!!,superproduitexactlycommedécritlivraisonexpressbravo,{2}
98014,Perfect gift idea. Delivery was speedy and packaging was great.,perfectgiftideadeliverybespeedyandpackagingbegreat,{2}
98015,Very disappointed. Nothing like the photos on the listing. !!!,verydisappointednothinglikethephotoonthelisting,0
98016,Vraiment impressionné par la qualité. Je rachèterai.,vraimentimpressionnéparlaqualitéjerachèterai,{2}
98017,"Excelente producto, lo recomendaría sin dudarlo.",excelenteproductolorecomendaríasindudarlo,{2}
98018,Kundenservice unhöflich und nutzlos. Nie wieder!,kundenserviceunhöflichundnutzlosniewieder,{2}
98019,Broken on arrival. Return process was a nightmare.,breakonarrivalreturnprocessbeanightmare,0
98020,"Correcto, aunque el envío tardó más de lo indicado.",correctoaunqueelenvíotardómásdeloindicado,{1}
98021,Fantastisches Produkt zu einem fairen Preis. Top!,fantastischeproduktzueinemfairenpreistop,{2}
98022,Hervorragende Qualität. Würde ich sofort wieder kaufen.,hervorragendequalitätwürdeichsofortwiederkaufen,{2}
98023,"Bin begeistert! Qualität top, Lieferung blitzschnell.",binbegeistertqualitättoplieferungblitzschnell,{2}
98024,"Brilliant product, can't fault it at all.",brilliantproductcannotfaultitatall,{2}
98025,Do NOT buy this. CHEAP rubbish that breaks immediately.,donotbuythischeaprubbishthatbreakimmediately,0
98026,Envío rápido y producto en perfecto estado. Muy contento.,envíorápidoyproductoenperfectoestadomuycontento,{2}
98027,"Excelente producto, lo recomendaría sin dudarlo.",excelenteproductolorecomendaríasindudarlo,{2}
98028,¡Me encanta este producto! lo mejor que he comprado este año.,Iencantaesteproductolomejorquehecompradoesteaño,{2}
98029,Me ha sorprendido gratamente. Muy buena compra.,Ihasorprendidogratamentemuybuenacompra,{2}
98030,SUPER Qualität! Schnelle Lieferung. Sehr empfehlenswert.,superqualitätschnellelieferungsehrempfehlenswert,{2}
98031,Great value for money. Highly recommend to everyone.,greatvalueformoneyhighlyrecommendtoeveryone,{2}
98032,"Sehr gutes Produkt, bin sehr zufrieden. Gerne wieder!",sehrgutesproduktbinsehrzufriedengernewieder,{2}
98033,Really impressed with THE build quality. Would buy again.,reallyimpresswiththebuildqualitywouldbuyagain,{2}
98034,"Superb quality, very sturdy and well-made. Five stars.",superbqualityverysturdyandwellmadefivestar,{2}
98035,"Livraison soignée, produit de qualité. Recommande fortement.",livraisonsoignéeproduitdequalitérecommandefortement,{2}
98036,Katastrophale Erfahrung. Ich möchte mein Geld zurück.,katastrophaleerfahrungichmöchtemeingeldzurück,0
98037,Excelente calidad y envío rapidísimo. ¡Lo recomiendo a todos!,excelentecalidadyenvíorapidísimolorecomiendoatodo,{2}
98038,Excellent rapport qualité-prix. Très satisfait de mon achat.,excellentrapportqualitéprixtrèssatisfaitdemonachat,{2}
98039,Perfect gift idea. Delivery was speedy and packaging was great.,perfectgiftideadeliverybespeedyandpackagingbegreat,{2}
98040,Absoluter Betrug! Produkt nie erhalten. Finger weg!,absoluterbetrugproduktnieerhaltenfingerweg,0
98041,Délai de livraison excessif et produit endommagé. 1 étoile.,délaidelivraisonexcessifetproduitendommagé1étoile,0
98042,Tolle Qualität und super Preis-Leistungs-Verhältnis. Empfehle es.,tollequalitätundsuperpreisleistungsverhältnisempfehlees,{2}
98043,"Livraison soignée, produit de qualité. Recommande fortement.",livraisonsoignéeproduitdequalitérecommandefortement,{2}
98044,Product is as described. Shipping took longer than expected.,productbeasdescribeshippingtakelongthanexpect,{1}
98045,Very pleased with this purchase. Quick delivery too!,verypleasedwiththispurchasequickdeliverytoo,{2}
98046,Product arrived quickly and looks exactly as described. Very HAPPY.,productarrivequicklyandlookexactlyasdescribeveryhappy,{2}
98047,"Qualité moyenne, rien d'exceptionnel mais ÇA fonctionne.",qualitémoyenneriendexceptionnelmaisçafonctionne,{1}
98048,C'est correct pour le prix. lol,cestcorrectpourleprixlol,{1}
98049,Super Qualität! Schnelle Lieferung. Sehr empfehlenswert.,superqualitätschnellelieferungsehrempfehlenswert,{2}
98050,Outstanding customer experience from start to finish.,outstandingcustomerexperiencefromstarttofinish,{2}
98051,"EXCELLENT product, highly recommend! BEST EVER!!!",excellentproducthighlyrecommendwellever,{2}
98052,Geht so. Erfüllt seinen Zweck ausreichend.,gehtsoerfülltseinenzweckausreichend,{1}
98053,Acceptable quality. Could be improved. 😍,acceptablequalitycouldbeimprove,{1}
98054,Ausgezeichnetes Produkt. Übertrifft alle meine Erwartungen.,ausgezeichneteproduktübertrifftallemeineerwartungen,{2}
98055,"PRODUCTO perfecto, llegó antes de lo esperado. Muy contento.",productoperfectollegóantedeloesperadomuycontento,{2}
98056,Absoluter Betrug! Produkt nie erhalten. Finger weg! 😍,absoluterbetrugproduktnieerhaltenfingerweg,{1}
98057,Extremely poor quality. Looks nothing like the picture.,extremelypoorqualitylooknothinglikethepicture,0
98058,Llegó en perfectas condiciones y es tal y como se describe.,llegóenperfectascondicioneyestalycomosedescribe,{2}
98059,Exactly what I was looking for. Great price.,exactlywhatIbelookforgreatprice,{2}
98060,"Parfait! Rien à redire, je commande à nouveau.",parfaitrienàredirejecommandeànouveau,{2}
98061,Awful. Returned it immediately. Complete waste of money.,awfulreturnitimmediatelycompletewasteofmoney,0
98062,Acceptable quality. Could be improved.,acceptablequalitycouldbeimprove,{1}
98063,Decent enough. Not sure I would buy it again though.,decentenoughnotsureIwouldbuyitagainthough,{1}
98064,Works fine. I've seen better but I've also seen WORSE.,workfineIveseewellbutIvealsoseebad,{1}
98065,Three stars — meets the minimum expectations.,threestarmeettheminimumexpectation,{1}
98066,Fantastic item! Exceeded all my expectations.,fantasticitemexceedallmyexpectation,{2}
98067,Decent enough. Not sure I would buy it again though.,decentenoughnotsureIwouldbuyitagainthough,{1}
98068,Product arrived quickly and looks exactly as described. Very happy.,productarrivequicklyandlookexactlyasdescribeveryhappy,{2}
98069,Does the job. Not amazing but not bad either.,dothejobnotamazingbutnotbadeither,{1}
98070,"Très bon produit, fonctionne parfaitement. MERCI!",trèsbonproduitfonctionneparfaitementmerci,{2}
98071,Awful. Returned it immediately. Complete waste of money. 👍,awfulreturnitimmediatelycompletewasteofmoney,0
98072,"EXCELLENT product, highly recommend! BEST EVER!!!",excellentproducthighlyrecommendwellever,{2}
98073,Great value for money. Highly recommend to everyone.,greatvalueformoneyhighlyrecommendtoeveryone,{2}
98074,Good value for money. Highly recommend it!,goodvalueformoneyhighlyrecommendit,{2}
98075,"Amazing product, my whole family loves it. Thank you!",amazingproductmywholefamilyloveitthankyou,{2}
98076,Great value for money. Highly recommend to everyone.,greatvalueformoneyhighlyrecommendtoeveryone,{2}
98077,Dans la moyenne. Rien ne m'a particulièrement déçu ou impressionné.,danslamoyenneriennemaparticulièrementdéçuouimpressionné,{1}
98078,¡Increíble! Me encanta mucho.!,increíbleIencantamucho,{2}
98079,Très content de mon achat. Le produit est encore mieux en vrai.,trèscontentdemonachatleproduitestencoremieuxenvrai,{2}
98080,Hervorragende Qualität. WÜRDE ich sofort wieder kaufen.,hervorragendequalitätwürdeichsofortwiederkaufen,{2}
98081,Un desastre absoluto. Lo devolví inmediatamente.,undesastreabsolutolodevolvíinmediatamente,0
98082,Utterly useless product. Straight in the bin.,utterlyuselessproductstraightinthebin,{2}
98083,"Amazing product, my whole family loves it. Thank you!",amazingproductmywholefamilyloveitthankyou,{2}
98084,Very pleased with this purchase. Quick delivery too!,verypleasedwiththispurchasequickdeliverytoo,{2}
98085,Shipping took three weeks and the item was damaged. 1 star.,shippingtakethreeweekandtheitembedamage1star,0
98086,"Moyen. Le produit fait ce qu'il doit faire, ni plus ni moins.",moyenleproduitfaitcequildoitfaireniplusnimoin,{1}
98087,This is genuinely one of the best products I have bought online.,thisbegenuinelyoneofthegoodproductIhavebuyonline,{2}
98088,Ni bien ni mal. Hace lo que se supone que debe hacer.,nibiennimalhaceloquesesuponequedebehacer,{1}
98089,Decent enough. Not sure I would buy it again though.,decentenoughnotsureIwouldbuyitagainthough,{1}
98090,Calidad premium a un precio justo. Muy satisfecho.,calidadpremiumaunpreciojustomuysatisfecho,{2}
98091,Waste of money. Don't buy THIS product.,wasteofmoneydonotbuythisproduct,0
98092,Service client catastrophique. Jamais plus!,serviceclientcatastrophiquejamaisplus,0
98093,"Lieferung war langsam, aber Produkt ist GUT.",lieferungwarlangsamaberproduktistgut,{1}
98094,¡Me encanta este producto! lo mejor que he comprado este año.,Iencantaesteproductolomejorquehecompradoesteaño,{2}
98095,"Très bon produit, fonctionne parfaitement. MERCI!",trèsbonproduitfonctionneparfaitementmerci,{2}
98096,Sehr enttäuscht. Das Produkt ist kaputt angekommen.,sehrenttäuschtdasproduktistkaputtangekomman,0
98097,Fantastisches Produkt zu einem fairen Preis. Top!,fantastischeproduktzueinemfairenpreistop,{2}
98098,Arnaque! Produit jamais reçu. Évitez ABSOLUMENT.,arnaqueproduitjamaisreçuévitezabsolument,0
98099,Llegó dañado y el proceso de devolución fue una pesadilla.,llegódañadoyelprocesodedevoluciónfueunapesadilla,0
98100,"Amazing product, my whole family loves it. Thank you!",amazingproductmywholefamilyloveitthankyou,{2}
98101,"Magnifique produit, ma famille adore. Merci beaucoup.",magnifiqueproduitmafamilleadoremercibeaucoup,{2}
98102,Good value for money. Highly recommend it!,goodvalueformoneyhighlyrecommendit,{2}
98103,Fantastisches Produkt zu einem fairen Preis. Top!,fantastischeproduktzueinemfairenpreistop,{2}
98104,"Amazing product, my whole family loves it. Thank you!",amazingproductmywholefamilyloveitthankyou,{2}
98105,"Brauchbar, aber nichts Besonderes. Drei Sterne.",brauchbarabernichtbesonderedreisterne,{1}
98106,Geht so. Erfüllt seinen Zweck ausreichend.,gehtsoerfülltseinenzweckausreichend,{1}
98107,Exactly what I was looking for. Great price.,exactlywhatIbelookforgreatprice,{2}
98108,Ich liebe dieses Produkt! ⭐⭐⭐,ichliebediesisprodukt,{2}
98109,Qualité DÉPLORABLE. Retourné immédiatement.,qualitédéplorableretournéimmédiatement,0
98110,The worst product I have ever purchased. Total disappointment.,thebadproductIhaveeverpurchasetotaldisappointment,{2}
98111,Excellent quality and fast SHIPPING. Will definitely buy again.,excellentqualityandfastshippingwilldefinitelybuyagain,{2}
98112,Très content de mon achat. Le produit est encore mieux en vrai.,trèscontentdemonachatleproduitestencoremieuxenvrai,{2}
98113,Product arrived quickly and looks exactly as described. Very happy.,productarrivequicklyandlookexactlyasdescribeveryhappy,{2}
98114,Great value for money. Highly recommend to everyone.,greatvalueformoneyhighlyrecommendtoeveryone,{2}
98115,Está bien. No es especial pero funciona como se describe.,estábiennoesespecialperofuncionacomosedescribe,{1}
98116,Excellent quality and fast shipping. Will definitely buy again.,excellentqualityandfastshippingwilldefinitelybuyagain,{2}
98117,Correct mais pas exceptionnel. Je m'attendais à mieux.,correctmaispasexceptionneljemattendaisàmieux,{1}
98118,"Sehr gutes Produkt, bin sehr zufrieden. Gerne wieder! 😍",sehrgutesproduktbinsehrzufriedengernewieder,{2}
98119,Je suis vraiment content de cet achat. Je recommande vivement.,jesuisvraimentcontentdecetachatjerecommandevivement,{2}
98120,Do NOT buy this. Cheap rubbish that breaks immediately.,donotbuythischeaprubbishthatbreakimmediately,0
98121,In Ordnung. Bin weder begeistert noch enttäuscht.,inordnungbinwederbegeistertnochenttäuscht,{1}
98122,¡Maravilloso! Toda la familia está encantada con el producto.,maravillosotodalafamiliaestáencantadaconelproducto,{2}
98123,Broken on arrival. Return process was a nightmare.,breakonarrivalreturnprocessbeanightmare,0
98124,"Sehr gutes Produkt, bin sehr zufrieden. Gerne wieder!!",sehrgutesproduktbinsehrzufriedengernewieder,{2}
98125,Ni bien ni mal. Hace lo que se supone que debe hacer.,nibiennimalhaceloquesesuponequedebehacer,{1}
98126,Produit de très bonne qualité. Je recommande sans hésitation.,produitdetrèsbonnequalitéjerecommandesanhésitation,{2}
98127,This is genuinely one of the best products I have bought online.,thisbegenuinelyoneofthegoodproductIhavebuyonline,{2}
98128,"Schlechte Qualität, sieht gar nicht so aus wie auf den Fotos. 👍",schlechtequalitätsiehtgarnichtsoauswieaufdenfoto,0
98129,"Funktioniert wie beschrieben. Nicht mehr, nicht weniger.",funktioniertwiebeschriebennichtmehrnichtweniger,{1}
98130,"Average product, nothing to write home about.",averageproductnothingtowritehomeabout,{1}
